ID_LEAD,DATE_CREATION,CODE_POSTAL,VILLE,YEAR_NAISSANCE,GENDER
762386747034,2017-11-16 15:10:44.000,91210,DRAVEIL,1986,F
1614718582114,2022-07-27 16:57:13.000,13610,LE PUY-SAINTE-REPARADE,1969,H
1614718582114,2022-07-27 16:57:13.000,13610,LE PUY-SAINTE-REPARADE,1969,H
1762666506150,2024-04-05 11:42:49.000,77114,GOUAIX,1967,H
1745665044651,2024-01-21 23:44:19.000,74420,HABERE-POCHE,1968,H
1747126384652,2024-01-28 16:47:07.000,22230,MERDRIGNAC,1961,H
1765400112245,2024-04-16 18:15:06.000,56430,MAURON,1986,F
1673462523601,2023-03-10 09:33:34.000,27380,Val D Orger,1941,H
1551135040191,2021-11-16 16:22:34.000,69009,Lyon,1973,H
1757284877381,2024-03-14 11:57:47.000,11100,Narbonne,1979,F
1757284877381,2024-03-14 11:57:47.000,11100,Narbonne,1979,F
1745352103253,2024-01-20 14:46:10.000,14400,CROUAY,1952,F
1745352103253,2024-01-20 14:46:10.000,14400,CROUAY,1952,F
1755303738507,2024-03-05 16:32:27.000,06100,NICE,1986,F
1755303738507,2024-03-05 16:32:27.000,06100,NICE,1986,F
1760186562893,2024-03-25 17:16:05.000,22640,NON REPONSE,1971,H
1756432130596,2024-03-10 18:01:06.000,91370,Verrieres le buisson,1954,H
1736927014416,2023-12-08 21:01:06.000,39130,CLAIRVAUX-LES-LACS,1987,F
1613403339064,2022-07-22 09:07:05.000,67400,NON REPONSE,1974,F
1750293465217,2024-02-12 17:19:20.000,92800,NON REPONSE,1948,H
1770776060152,2024-05-10 08:38:49.000,94120,fontenay sous bois,1941,H
1764795717927,2024-04-14 13:17:38.000,89200,THORY,1954,H
1562754255436,2022-01-04 14:45:29.000,44190,SAINT-LUMINE-DE-CLISSON,1985,H
1562754255436,2022-01-04 14:45:29.000,44190,SAINT-LUMINE-DE-CLISSON,1985,H
1727296100871,2023-10-23 17:39:03.000,27920,SAINT-ETIENNE-SOUS-BAILLEUL,1957,H
1758583324839,2024-03-19 16:41:48.000,75004,paris,1988,H
1753616152002,2024-02-27 12:36:49.000,83400,HYERES,1979,F
1741402792690,2024-01-03 16:34:58.000,64100,Bayonne,1996,H
1772720396920,2024-05-18 15:52:01.000,06140,VENCE,1988,F
1752586187022,2024-02-22 22:27:02.000,69100,Villeurbanne,1971,H
1752586187022,2024-02-22 22:27:02.000,69100,Villeurbanne,1971,H
1766046619040,2024-04-19 11:21:04.000,18130,DUN-SUR-AURON,1991,F
1603678567799,2022-06-11 15:44:43.000,33320,EYSINES,1988,H
1603678567799,2022-06-11 15:44:43.000,33320,EYSINES,1988,H
1763469854135,2024-04-08 19:36:17.000,85140,x,1999,H
1739119703651,2023-12-21 16:17:44.000,78770,x,1972,F
1746970037450,2024-01-27 19:31:13.000,34560,MONTBAZIN,1965,H
1761246043656,2024-03-30 09:41:12.000,83570,CARCES,1951,H
1757290928734,2024-03-14 12:20:47.000,31400,x,1986,H
1764825233710,2024-04-14 15:27:58.000,91170,VIRY-CHATILLON,1967,H
1750981343507,2024-02-15 19:47:36.000,14280,AUTHIE,1978,H
1762462859597,2024-04-04 13:52:59.000,67800,BISCHHEIM,1961,H
1743549417544,2024-01-12 16:16:28.000,35690,ACIGNE,1949,H
1743549417544,2024-01-12 16:16:28.000,35690,ACIGNE,1949,H
1742429670245,2024-01-07 18:53:57.000,44470,Carquefou,1966,H
1755510842976,2024-03-06 15:13:30.000,33140,VILLENAVE-D'ORNON,1991,F
1756570694230,2024-03-11 12:37:03.000,67290,wingen sur moder,1967,F
1769643345668,2024-05-04 14:31:22.000,03300,Cusset,1959,H
1740175849995,2023-12-28 14:39:21.000,93110,ROSNY-SOUS-BOIS,1984,F
1740175849995,2023-12-28 14:39:21.000,93110,ROSNY-SOUS-BOIS,1984,F
1752183586802,2024-02-21 11:13:43.000,17500,OZILLAC,2000,H
1762967591836,2024-04-06 16:17:05.000,29830,PLOUGUIN,1989,H
1762967591836,2024-04-06 16:17:05.000,29830,PLOUGUIN,1989,H
1769852426089,2024-05-05 15:35:00.000,91640,Vaugrigneuse,1983,F
1758266061046,2024-03-18 12:19:57.000,59192,BEUVRAGES,1981,F
1774743401277,2024-05-27 09:27:52.000,06800,NON REPONSE,1952,F
1749735752765,2024-02-10 09:04:40.000,44220,Coueron,1967,F
207855948245,2012-09-06 06:15:57.000,13480,CABRIES,1968,F
207855948245,2012-09-06 06:15:57.000,13480,CABRIES,1968,F
1765840749541,2024-04-18 13:41:09.000,69330,MEYZIEU,1943,H
1727385759693,2023-10-24 08:37:17.000,67150,ERSTEIN,1951,H
1738756251980,2023-12-19 13:55:27.000,44980,SAINTE-LUCE-SUR-LOIRE,1957,H
492209396206,2015-08-24 21:09:49.000,34080,MONTPELLIER,1971,H
492209396206,2015-08-24 21:09:49.000,34080,MONTPELLIER,1971,H
1754056171813,2024-02-29 08:27:31.000,89380,APPOIGNY,1955,F
1747923557787,2024-02-01 14:47:11.000,31320,CASTANET TOLOSAN,1977,H
1113526014128,2021-01-26 19:30:00.000,95280,Jouy le Moutier,1988,H
1113526014128,2021-01-26 19:30:00.000,95280,Jouy le Moutier,1988,H
1745188716722,2024-01-19 18:56:12.000,05130,TALLARD,1964,F
1745188716722,2024-01-19 18:56:12.000,05130,TALLARD,1964,F
1758613952095,2024-03-19 18:52:48.000,86530,Naintre,1999,H
1748898937093,2024-02-06 09:13:10.000,33290,ludon medoc,1967,F
1748898937093,2024-02-06 09:13:10.000,33290,ludon medoc,1967,F
1754237712403,2024-02-29 21:01:49.000,21610,MONTIGNY-MORNAY-VILLENEUVE-SUR-VINGEANNE,1998,H
1764059181819,2024-04-11 08:31:43.000,29810,BRELES,2001,H
1760270417356,2024-03-26 00:25:51.000,62360,Hesdigneul-les-Boulogne,1991,H
1775116609211,2024-05-28 14:27:44.000,13790,PEYNIER,1949,H
1748060021972,2024-02-02 09:46:25.000,93340,LE RAINCY,1967,F
1771484562441,2024-05-13 16:53:32.000,33320,LE TAILLAN MEDOC,1952,H
1770886589967,2024-05-10 17:34:40.000,68440,eschentzwiller,1982,H
1737607976874,2023-12-12 18:02:54.000,58300,DECIZE,1962,H
1755835269595,2024-03-08 06:30:07.000,77540,NON REPONSE,1961,H
1765833339721,2024-04-18 13:12:59.000,13009,MARSEILLE,1991,H
527962765682,2015-12-21 10:51:58.000,75005,Paris,1950,H
527962765682,2015-12-21 10:51:58.000,75005,Paris,1950,H
1657439281839,2023-01-14 20:31:16.000,91310,LINAS,1992,F
1769950606204,2024-05-06 07:23:14.000,33000,bordeaux,1963,F
1533460273048,2021-09-08 12:23:54.000,44980,SAINTE-LUCE-SUR-LOIRE,1952,H
1533460273048,2021-09-08 12:23:54.000,44980,SAINTE-LUCE-SUR-LOIRE,1952,H
1751733193243,2024-02-19 12:44:56.000,31450,x,1974,H
1753624302804,2024-02-27 13:13:35.000,74960,Annecy,1991,H
1756398662909,2024-03-10 15:58:07.000,37120,chaveignes,1979,H
1756398662909,2024-03-10 15:58:07.000,37120,chaveignes,1979,H
1761244932183,2024-03-30 09:36:31.000,33127,ST JEAN D ILLAC,1965,F
912629245330,2018-12-28 15:54:55.000,35530,NOYAL-SUR-VILAINE,1974,F
1745787306681,2024-01-22 14:16:13.000,69140,RILLEUX LA PAPE,1967,H
1745787306681,2024-01-22 14:16:13.000,69140,RILLEUX LA PAPE,1967,H
1751508799194,2024-02-18 12:10:15.000,33000,BORDEAUX,1952,H
1751508799194,2024-02-18 12:10:15.000,33000,BORDEAUX,1952,H
1740535473259,2023-12-30 09:59:19.000,20270,Aleria,1956,F
1740535473259,2023-12-30 09:59:19.000,20270,Aleria,1956,F
1763672512712,2024-04-09 16:11:39.000,64200,BIARRITZ,1957,F
1741442558724,2024-01-03 18:57:21.000,76450,NON REPONSE,1996,H
575783891507,2016-05-30 12:14:22.000,73490,LA RAVOIRE,1955,H
575783891507,2016-05-30 12:14:22.000,73490,LA RAVOIRE,1955,H
1753903653018,2024-02-28 14:54:07.000,35000,RENNES,1945,F
1753903653018,2024-02-28 14:54:07.000,35000,RENNES,1945,F
1738938410055,2023-12-20 15:15:59.000,57120,ROMBAS,1956,H
1749229662059,2024-02-07 18:04:51.000,38440,ROYAS,1999,F
1569876203929,2022-01-29 09:09:52.000,45100,ORLEANS,1966,H
1569876203929,2022-01-29 09:09:52.000,45100,ORLEANS,1966,H
1757774542986,2024-03-16 12:32:00.000,34690,FABREGUES,1998,H
1737724311048,2023-12-13 13:02:42.000,06800,cagnes sur mer,1964,H
1737724311048,2023-12-13 13:02:42.000,06800,cagnes sur mer,1964,H
1748697266492,2024-02-05 11:04:14.000,88320,NON REPONSE,1975,H
1598648905480,2022-05-22 06:19:45.000,33160,SAINT AUBIN DE MEDOC,1993,H
1494319380862,2021-03-29 15:45:13.000,40600,BI SCARROSSE,1959,H
1494319380862,2021-03-29 15:45:13.000,40600,BI SCARROSSE,1959,H
124177591967,2012-06-15 13:05:29.000,13100,LE THOLONET,1949,H
124177591967,2012-06-15 13:05:29.000,13100,LE THOLONET,1949,H
579439649701,2016-06-10 14:41:23.000,33140,villenave d ornon,1961,H
1761702365071,2024-04-01 13:49:05.000,38000,GRENOBLE,1991,H
1741297079258,2024-01-03 10:58:18.000,26130,SAINT-PAUL-TROIS-CHATEAUX,1990,F
1741297079258,2024-01-03 10:58:18.000,26130,SAINT-PAUL-TROIS-CHATEAUX,1990,F
1732653771222,2023-11-18 18:35:35.000,59470,v,1982,F
1772383126613,2024-05-17 08:39:15.000,69006,lyon,1987,H
1707361091634,2023-07-27 15:21:44.000,67120,MOLSHEIM,1951,F
1582396453286,2022-03-16 11:52:08.000,94200,Ivry-sur-seine,1986,H
1746468639630,2024-01-25 13:44:17.000,07700,BOURG-SAINT-ANDEOL,1971,F
1746468639630,2024-01-25 13:44:17.000,07700,BOURG-SAINT-ANDEOL,1971,F
1768726133449,2024-04-30 13:17:35.000,92500,RUEIL-MALMAISON,1978,F
1768726133449,2024-04-30 13:17:35.000,92500,RUEIL-MALMAISON,1978,F
1772788814258,2024-05-18 22:16:03.000,33300,bordeaux,1986,F
1770406063140,2024-05-08 06:23:31.000,92210,SAINT-CLOUD,1971,H
1770406063140,2024-05-08 06:23:31.000,92210,SAINT-CLOUD,1971,H
1084679337874,2020-09-28 10:18:06.000,59155,FACHES-THUMESNIL,1967,F
1084679337874,2020-09-28 10:18:06.000,59155,FACHES-THUMESNIL,1967,F
880726265320,2018-09-19 09:16:11.000,33290,LUDON MEDOC,1944,H
1760542851738,2024-03-27 08:13:43.000,33180,VERTHEUIL,1957,H
1760542851738,2024-03-27 08:13:43.000,33180,VERTHEUIL,1957,H
1749009343411,2024-02-06 17:05:36.000,59290,WASQUEHAL,1975,H
1749009343411,2024-02-06 17:05:36.000,59290,WASQUEHAL,1975,H
1740334173149,2023-12-29 10:05:39.000,38400,SAINT-MARTIN-D'HERES,1993,H
1742144021684,2024-01-06 15:13:38.000,33950,LEGE CAP FERRET,1958,F
1742144021684,2024-01-06 15:13:38.000,33950,LEGE CAP FERRET,1958,F
1744158504748,2024-01-15 10:55:46.000,39100,dole,1968,H
1744158504748,2024-01-15 10:55:46.000,39100,dole,1968,H
1773048898940,2024-05-20 09:55:19.000,60700,PONT-SAINTE-MAXENCE,1962,H
1755893313185,2024-03-08 11:44:17.000,60119,Henonville,1984,F
1749314504498,2024-02-08 09:26:57.000,27380,Bourg Beaudouin,1968,H
1749314504498,2024-02-08 09:26:57.000,27380,Bourg Beaudouin,1968,H
1741345490082,2024-01-03 13:44:15.000,79150,Argentonnay,1967,H
1730439099521,2023-11-08 14:23:25.000,33680,LACANAU,1956,H
1730439099521,2023-11-08 14:23:25.000,33680,LACANAU,1956,H
1753047818808,2024-02-24 23:12:52.000,21000,DIJON,1977,F
1753047818808,2024-02-24 23:12:52.000,21000,DIJON,1977,F
1772128599296,2024-05-16 08:06:53.000,83390,PIERREFEU-DU-VAR,1958,H
1752369079296,2024-02-22 04:55:34.000,31200,TOULOUSE,1987,F
1755945799410,2024-03-08 15:09:16.000,95610,ERAGNY,1985,H
1770042240978,2024-05-06 12:52:47.000,14000,CAEN,1969,F
1675386359867,2023-03-16 18:57:53.000,25000,BESANCON,1999,H
1772902308001,2024-05-19 14:25:25.000,37100,TOURS,1963,H
1773528931779,2024-05-22 08:22:43.000,86000,POITIERS,1977,H
1748324305552,2024-02-03 13:47:52.000,29200,BREST,2001,F
1772401651163,2024-05-17 09:50:01.000,76800,SAINT-ETIENNE-DU-ROUVRAY,1962,F
1747581841588,2024-01-30 18:38:49.000,33610,canejan,1990,H
1747581841588,2024-01-30 18:38:49.000,33610,canejan,1990,H
1755195678632,2024-03-05 09:41:45.000,13100,AIX-EN-PROVENCE,1964,H
1755195678632,2024-03-05 09:41:45.000,13100,AIX-EN-PROVENCE,1964,H
1755195678632,2024-03-05 09:41:45.000,13100,AIX-EN-PROVENCE,1964,H
1755195678632,2024-03-05 09:41:45.000,13100,AIX-EN-PROVENCE,1964,H
174515586652,2012-03-19 17:01:26.000,13124,PEYPIN,1986,F
174515586652,2012-03-19 17:01:26.000,13124,PEYPIN,1986,F
1726406428483,2023-10-19 09:34:45.000,67140,Barr,1951,H
1726406428483,2023-10-19 09:34:45.000,67140,Barr,1951,H
1516255535487,2021-06-24 02:01:00.000,44600,SAINT-NAZAIRE,1992,H
1757769726603,2024-03-16 12:17:48.000,57185,NON REPONSE,2000,F
1744315592932,2024-01-15 20:22:49.000,06800,cagnes sur mer,1990,H
1744315592932,2024-01-15 20:22:49.000,06800,cagnes sur mer,1990,H
1514583386107,2021-06-16 21:33:16.000,50590,HAUTEVILLE SUR MER,1954,H
1514583386107,2021-06-16 21:33:16.000,50590,HAUTEVILLE SUR MER,1954,H
1772705330286,2024-05-18 15:03:05.000,67000,Strasbourg,1957,H
1772705330286,2024-05-18 15:03:05.000,67000,Strasbourg,1957,H
1758271000926,2024-03-18 12:37:55.000,95280,JOUY-LE-MOUTIER,1977,F
1758271000926,2024-03-18 12:37:55.000,95280,JOUY-LE-MOUTIER,1977,F
1766156284376,2024-04-19 17:47:24.000,92110,CLICHY,1977,H
1775106852948,2024-05-28 13:59:17.000,06670,LEVENS,2000,F
1742999855894,2024-01-10 10:33:16.000,29830,PLOUDALMEZEAU,1942,H
1742999855894,2024-01-10 10:33:16.000,29830,PLOUDALMEZEAU,1942,H
1774522465144,2024-05-26 09:40:00.000,94230,cachan,2002,H
1756405208250,2024-03-10 16:24:14.000,94100,NON REPONSE,1977,H
1506153357390,2021-05-13 19:55:15.000,85430,AUBIGNY LES CLOUZEAUX,1968,H
1767935752649,2024-04-27 06:44:07.000,29730,TREFFIAGAT,1982,F
1538822512788,2021-09-28 06:55:58.000,76620,NON REPONSE,1959,H
1758491937059,2024-03-19 10:47:40.000,74580,VIRY,1983,F
1758491937059,2024-03-19 10:47:40.000,74580,VIRY,1983,F
1740328121796,2023-12-29 09:36:48.000,06500,MENTON,1990,H
1758556402493,2024-03-19 14:51:16.000,78190,TRAPPES,1951,H
1758556402493,2024-03-19 14:51:16.000,78190,TRAPPES,1951,H
1772729041710,2024-05-18 16:20:08.000,13004,MARSEILLE--4E--ARRONDISSEMENT,1973,H
1744134546330,2024-01-15 09:40:44.000,06000,NICE,1968,H
1744134546330,2024-01-15 09:40:44.000,06000,NICE,1968,H
1759140296309,2024-03-21 19:08:46.000,74970,MARIGNIER,1987,H
1742372738128,2024-01-07 15:14:40.000,60800,CREPY EN VALOIS,1981,H
1722935421801,2023-10-04 15:09:01.000,51360,NON REPONSE,1981,H
1741414524905,2024-01-03 17:10:12.000,78000,VERSAILLES,1997,F
1743736515499,2024-01-13 14:14:02.000,38330,St Ismier,1948,H
1758171709338,2024-03-17 23:33:12.000,34920,LE CRES,1966,H
1571760521155,2022-02-05 08:40:21.000,74570,FROGES,1966,H
1571760521155,2022-02-05 08:40:21.000,74570,FROGES,1966,H
1762279466552,2024-04-03 17:39:05.000,83340,LES MAYONS,1985,F
1762279466552,2024-04-03 17:39:05.000,83340,LES MAYONS,1985,F
1480113891443,2021-02-12 12:58:07.000,38950,SAINT MARTIN LE VINOUX,1952,H
1747558130164,2024-01-30 17:04:04.000,77140,NEMOURS,1981,H
1772739909446,2024-05-18 17:07:47.000,67270,gougenheim,1983,H
1754579181608,2024-03-02 12:58:14.000,59800,LILLE,1995,H
1754579181608,2024-03-02 12:58:14.000,59800,LILLE,1995,H
1739067093929,2023-12-21 10:53:14.000,37380,reugny,1986,H
1739067093929,2023-12-21 10:53:14.000,37380,reugny,1986,H
1768057520691,2024-04-27 14:30:29.000,78480,VERNEUIL SUR SEINE,1968,H
1749806516546,2024-02-10 13:11:53.000,44360,vigneux de bretagne,1979,F
1529562584231,2021-08-23 10:47:40.000,33770,SALLES,1978,H
1750252834704,2024-02-12 15:00:42.000,47420,HOUEILLES,1989,F
1089532769974,2020-10-17 13:48:51.000,83660,Carnoules France,1992,H
1089532769974,2020-10-17 13:48:51.000,83660,Carnoules France,1992,H
1751950671460,2024-02-20 11:08:52.000,77400,Thorigny Sur Marne,1974,H
1739510324662,2023-12-24 14:13:26.000,35700,RENNES,1988,H
662044199564,2017-02-22 08:23:24.000,44320,FROSSAY,1975,F
1746935952278,2024-01-27 16:40:33.000,57640,VIGY,1968,F
1760994603764,2024-03-29 05:17:40.000,54190,VILLERUPT,1963,H
1760994603764,2024-03-29 05:17:40.000,54190,VILLERUPT,1963,H
1761271484038,2024-03-30 11:19:02.000,91380,CHILLY MAZARIN,1969,F
1761271484038,2024-03-30 11:19:02.000,91380,CHILLY MAZARIN,1969,F
1748936974169,2024-02-06 12:11:54.000,21800,SENNECEY LES DIJON,1952,H
1078155732346,2020-08-30 12:06:22.000,69680,CHASSIEU,1959,F
916920889577,2019-01-11 15:53:29.000,33290,BLANQUEFORT,1948,H
140081165136,2012-06-15 12:57:12.000,02100,ST QUENTIN,1964,H
140081165136,2012-06-15 12:57:12.000,02100,ST QUENTIN,1964,H
1750401154601,2024-02-13 09:29:01.000,72230,ARNAGE,1973,H
1749299561361,2024-02-08 07:38:16.000,06200,nice,1965,H
1749299561361,2024-02-08 07:38:16.000,06200,nice,1965,H
1759069409031,2024-03-21 14:47:32.000,77550,LIMOGES FOURCHES,1995,F
1759069409031,2024-03-21 14:47:32.000,77550,LIMOGES FOURCHES,1995,F
1760375513303,2024-03-26 12:37:39.000,78580,NON REPONSE,1998,H
1763536542515,2024-04-09 08:23:58.000,31130,BALMA,1951,F
1755991987288,2024-03-08 18:22:04.000,80800,CORBIE,1972,F
1764848945134,2024-04-14 17:04:55.000,78740,VAUX S SEINE,1971,F
1764848945134,2024-04-14 17:04:55.000,78740,VAUX S SEINE,1971,F
1689282365804,2023-05-09 15:45:47.000,31100,X,1991,H
1744743139546,2024-01-17 18:11:16.000,06000,NICE,1973,H
1760394531841,2024-03-26 13:57:39.000,22600,LOUDEAC,1998,H
1554692000785,2021-12-01 14:46:44.000,38000,GRENOBLE,1970,F
1755590622038,2024-03-06 21:07:41.000,27200,NON REPONSE,1988,H
984863999097,2019-09-06 13:23:00.000,31390,carbonne,1946,H
1643356177947,2022-11-21 10:22:38.000,69160,Tassin la demie-lune,1974,H
1747653346351,2024-01-31 08:55:44.000,76240,Le Mesnil Esnard,1956,F
1757296239105,2024-03-14 12:41:01.000,48240,ST ANDRE DE LANCIZE,1974,H
935223144977,2019-03-09 16:26:25.000,06540,BREIL-SUR-ROYA,1966,F
847238448309,2018-06-17 09:30:22.000,33310,LORMONT,1976,H
1729205734982,2023-11-02 16:10:10.000,13600,CEYRESTE,2000,F
1729205734982,2023-11-02 16:10:10.000,13600,CEYRESTE,2000,F
1740409506319,2023-12-29 15:26:24.000,06510,NON REPONSE,1984,H
1758856623700,2024-03-20 18:09:21.000,69480,ANSE,1968,H
1555449778377,2021-12-04 14:14:41.000,83550,VIDAUBAN,1990,F
1758682863421,2024-03-20 07:41:04.000,34170,CASTELNAU LE LEZ,1956,F
1760557053893,2024-03-27 09:21:20.000,88200,LAUDUN L ARDOISE,1975,H
1747239137413,2024-01-29 09:47:25.000,28340,Boissy Les Perche,1963,H
1747239137413,2024-01-29 09:47:25.000,28340,Boissy Les Perche,1963,H
1745306285866,2024-01-20 11:53:57.000,76210,NOINTOT,1982,H
1745306285866,2024-01-20 11:53:57.000,76210,NOINTOT,1982,H
1728089445599,2023-10-27 16:43:32.000,04200,SISTERON,1995,F
1769629637501,2024-05-04 13:45:05.000,83136,ROCBARON,1964,F
1756385325233,2024-03-10 14:58:04.000,69380,st didier au mont d or,1979,F
1756881165688,2024-03-12 16:20:42.000,69330,MEYZIEU,1946,H
1756881165688,2024-03-12 16:20:42.000,69330,MEYZIEU,1946,H
1756950447505,2024-03-12 21:33:50.000,35580,NON REPONSE,1974,H
1672270283563,2023-03-06 09:51:24.000,57650,FONTOY,1984,F
1747493417736,2024-01-30 12:28:56.000,77130,Ville-Saint-Jacques,1983,H
1746429120590,2024-01-25 10:24:17.000,77920,Samois sur seine,1978,H
1746429120590,2024-01-25 10:24:17.000,77920,Samois sur seine,1978,H
1756678136620,2024-03-11 18:48:49.000,67100,NON REPONSE,1970,H
1740397774104,2023-12-29 14:45:56.000,48130,PEYRE EN AUBRAC,1960,H
1740397774104,2023-12-29 14:45:56.000,48130,PEYRE EN AUBRAC,1960,H
417418625030,2014-11-14 16:24:44.000,33600,PESSAC,1993,F
1748191793271,2024-02-02 19:45:47.000,44350,GUERANDE,1965,F
1748191793271,2024-02-02 19:45:47.000,44350,GUERANDE,1965,F
1741910241863,2024-01-05 16:30:32.000,92700,COLOMBES,1984,H
1764985779810,2024-04-15 10:36:21.000,06600,Antibes,1973,H
1764985779810,2024-04-15 10:36:21.000,06600,Antibes,1973,H
1745108937660,2024-01-19 13:26:16.000,95270,Luzarches,1990,F
1629329635681,2022-09-25 19:54:08.000,57000,METZ,1995,F
1755140104982,2024-03-04 21:07:09.000,59360,LE CATEAU CAMBRESIS,1967,H
1696779745177,2024-03-12 15:46:01.000,40600,BISCARROSSE,1974,H
1696779745177,2024-03-12 15:46:01.000,40600,BISCARROSSE,1974,H
1773047416976,2024-05-20 09:49:49.000,69290,craponne,1978,H
1773047416976,2024-05-20 09:49:49.000,69290,craponne,1978,H
1762656132402,2024-04-05 10:55:03.000,02270,PARGNY LES BOIS,1972,F
1762656132402,2024-04-05 10:55:03.000,02270,PARGNY LES BOIS,1972,F
1736115639126,2023-12-04 23:01:17.000,34090,Montpellier,1988,H
1587443158191,2022-04-05 17:20:45.000,64000,PAU,1970,H
1685571774942,2023-04-24 12:27:23.000,34130,Candillargues,1964,H
1753198485148,2024-02-25 17:01:43.000,44600,SAINT-NAZAIRE,1999,H
1753198485148,2024-02-25 17:01:43.000,44600,SAINT-NAZAIRE,1999,H
1743733057583,2024-01-13 14:01:43.000,34970,Lattes,1950,H
1754908054119,2024-03-03 21:14:53.000,83200,Le Revest Les Eaux France,1995,H
1754908054119,2024-03-03 21:14:53.000,83200,Le Revest Les Eaux France,1995,H
1754908054119,2024-03-03 21:14:53.000,83200,Le Revest Les Eaux France,1995,H
1754908054119,2024-03-03 21:14:53.000,83200,Le Revest Les Eaux France,1995,H
1742042877641,2024-01-06 09:44:34.000,14123,IFS,1953,F
1742042877641,2024-01-06 09:44:34.000,14123,IFS,1953,F
1747498234119,2024-01-30 12:47:04.000,02160,Oeuilly,1968,F
1743728117703,2024-01-13 13:43:45.000,27340,PONT DE L'ARCHE,1991,F
1743728117703,2024-01-13 13:43:45.000,27340,PONT DE L'ARCHE,1991,F
1755182217459,2024-03-05 08:36:42.000,16000,angoulême,2001,H
1750774362535,2024-02-14 20:32:45.000,34130,NON REPONSE,1955,H
1770791003289,2024-05-10 09:51:04.000,51140,JONCHERY SUR VESLE,1956,H
1741417365336,2024-01-03 17:20:53.000,58140,MARIGNY L'EGLISE,1998,H
1747508854861,2024-01-30 13:32:29.000,51150,Bisseuil,1965,H
1761108714992,2024-03-29 15:08:49.000,30900,Nîmes,1945,H
1730530981289,2023-11-08 21:22:34.000,44510,le pouliguen,1952,H
1711268413217,2023-08-14 13:10:58.000,67770,NON REPONSE,1981,H
1741874921721,2024-01-05 14:32:39.000,31810,vernet,1992,H
1711288172737,2023-08-14 14:22:03.000,06800,cagnes sur mer,1967,H
1711288172737,2023-08-14 14:22:03.000,06800,cagnes sur mer,1967,H
1752503814523,2024-02-22 16:03:36.000,33300,BORDEAUX,1991,F
1748534744440,2024-02-04 14:44:09.000,57880,Varsberg,1966,H
1755775867538,2024-03-07 18:12:10.000,94500,CHAMPIGNY-SUR-MARNE,1999,F
1770085217934,2024-05-06 15:29:10.000,33610,CESTAS,1956,F
1770085217934,2024-05-06 15:29:10.000,33610,CESTAS,1956,F
1735797634351,2023-12-03 14:24:03.000,91300,MASSY,1982,H
1482254464944,2021-02-18 13:36:33.000,30960,LES MAGES,1961,H
1482254464944,2021-02-18 13:36:33.000,30960,LES MAGES,1961,H
1677400101949,2023-03-24 09:34:47.000,13111,coucoux,1963,H
1677400101949,2023-03-24 09:34:47.000,13111,coucoux,1963,H
1746183979045,2024-01-24 09:26:04.000,75015,Paris,1948,F
1746183979045,2024-01-24 09:26:04.000,75015,Paris,1948,F
1562736595365,2022-01-04 13:52:18.000,51000,CHALONS-EN-CHAMPAGNE,1963,H
1515878869637,2021-06-22 13:12:17.000,93160,NOISY-LE-GRAND,1990,H
1752305972329,2024-02-21 19:06:29.000,51100,REIMS,1960,H
1752305972329,2024-02-21 19:06:29.000,51100,REIMS,1960,H
1756147717005,2024-03-09 13:50:33.000,76520,Montmain,1972,F
1739913048379,2023-12-27 11:35:49.000,33700,NON REPONSE,1962,F
1736775236603,2023-12-08 07:20:16.000,06200,NON REPONSE,1983,F
1074007715110,2020-08-11 16:15:01.000,74550,Perrignier,1965,H
1074007715110,2020-08-11 16:15:01.000,74550,Perrignier,1965,H
1750759789889,2024-02-14 19:03:39.000,89250,SEIGNELAY,2000,H
1753321982148,2024-02-26 09:41:46.000,82200,MOISSAC,1967,H
1732366764194,2023-11-17 14:00:30.000,31200,TOULOUSE,1988,H
1751350970028,2024-02-17 15:09:56.000,91210,DRAVEIL,1989,H
1584818105959,2022-03-26 09:53:26.000,78330,FONTENAY LE FLEURY,1950,F
1752373031200,2024-02-22 06:03:33.000,56630,LANGONNET,1954,H
1743961156542,2024-01-14 13:42:15.000,13400,AUBAGNE,2000,F
1720797071246,2023-09-25 14:52:01.000,50000,ST LO,1979,F
1761707675442,2024-04-01 14:11:17.000,57250,MOYEUVRE-GRANDE,1997,H
1754146201126,2024-02-29 14:20:29.000,38640,CLAIX,1987,F
1761950594041,2024-04-02 13:37:06.000,71620,GUERFAND,1990,H
1761950594041,2024-04-02 13:37:06.000,71620,GUERFAND,1990,H
1770691958695,2024-05-09 16:56:05.000,92320,Chatillon,1947,H
1111798414595,2021-01-20 18:13:03.000,11590,SALLELES D AUDE,1953,H
1111798414595,2021-01-20 18:13:03.000,11590,SALLELES D AUDE,1953,H
1753573545537,2024-02-27 09:48:05.000,51120,ST LOUP,1949,H
1524618134842,2021-07-31 16:54:29.000,77910,NON REPONSE,1983,F
74123640382,2012-06-15 15:01:04.000,69008,LYON,1959,H
74123640382,2012-06-15 15:01:04.000,69008,LYON,1959,H
1768711437306,2024-04-30 12:20:07.000,35230,NOYAL CHATILLON SUR SEICHE,1973,H
1755407228993,2024-03-06 08:20:35.000,59242,NON REPONSE,1969,H
1673099565918,2023-03-08 21:02:44.000,89150,JOUY,1964,H
1743693415046,2024-01-13 11:37:52.000,74100,NON REPONSE,1994,H
1757684884164,2024-03-16 05:54:55.000,84490,ST SATURNIN LES APT,1951,H
